Code,일련번호,품번,시험일자,운용월,Dataset,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
C,SN_O_7730,P12345,2023-09-01,130,Overhaul,101.27,101.0323,101.6698,102.8698,100.9224,100.9017,100.5931,101.2807,106.049,99.1144,101.3936,95.8267,100.3322,96.7056,101.668,101.2484,98.8095,100.3599,98.0418,100.3479,99.1699,102.0666,99.6316,97.9797,96.3826,97.3264,104.5825
C,SN_O_1862,P12345,2023-09-01,117,Overhaul,96.8861,102.7161,99.3077,101.6656,100.8653,99.6993,101.3659,100.4447,102.3444,98.5728,96.2517,103.9392,99.4155,99.8132,99.7413,101.6633,99.6488,98.9138,103.3147,100.7467,96.9813,98.2144,98.5959,99.3509,93.4635,101.8815,98.9171
C,SN_O_8805,P12345,2023-09-01,113,Overhaul,97.9507,100.0052,100.0656,103.215,101.7923,102.6974,102.6236,98.6708,100.0767,101.4354,98.0612,100.5462,100.4169,95.5649,99.1589,97.3706,96.5567,101.7339,97.0165,97.2453,102.1832,101.3073,92.9191,96.7814,95.2877,101.3247,93.075
C,SN_O_8212,P12345,2023-09-01,111,Overhaul,103.3794,99.0566,100.3789,96.5411,100.8619,100.4334,99.4603,100.8206,100.1939,99.8931,100.9079,96.4043,96.5663,99.6293,99.1319,101.3393,100.6695,99.9982,100.5291,102.489,98.1123,98.8026,95.7671,93.1071,96.6587,101.4268,101.2671
C,SN_O_2740,P12345,2023-09-01,115,Overhaul,103.7007,101.4118,97.0737,98.6965,99.1724,99.5862,101.3962,101.7239,101.9177,101.5745,100.8174,99.7695,98.9431,94.2233,101.0498,100.7312,101.5901,99.6106,99.7377,99.6308,101.7929,97.7568,93.5861,102.053,104.1007,100.1945,95.5583
C,SN_O_4892,P12345,2023-09-01,109,Overhaul,100.9771,101.5621,100.8341,97.5348,101.0344,99.6837,97.9367,98.089,100.49,98.5061,100.2238,97.3808,101.7891,99.7848,102.3475,95.482,100.3879,97.8792,98.5378,100.5652,99.7204,100.5215,102.5459,96.8168,92.1789,94.3294,99.1597
C,SN_O_8654,P12345,2023-09-01,122,Overhaul,98.0985,102.0685,100.5826,99.6089,102.5047,102.9409,96.8108,100.1614,99.3975,99.9859,103.0574,101.8131,96.8838,96.0373,100.8033,101.0067,103.947,98.3074,99.0187,97.9755,101.2693,97.9328,97.6255,94.2006,98.2554,94.9832,100.8253
C,SN_O_2741,P12345,2023-09-01,113,Overhaul,96.1721,100.7979,97.3452,101.1018,103.9288,102.6726,99.6154,95.1366,100.5235,98.293,99.793,101.0638,100.0956,100.1996,102.1213,102.2042,102.7992,100.6568,102.8196,98.8171,100.7526,99.9191,99.7639,93.8268,100.391,97.0936,99.0555
C,SN_O_7835,P12345,2023-09-01,128,Overhaul,103.9556,98.4606,102.8345,104.2741,99.8409,102.8377,102.6466,100.2241,100.5981,101.2205,97.3292,98.7675,101.9162,99.2151,96.8457,99.9484,98.9495,99.1694,99.3009,102.1907,99.253,98.5792,94.6434,92.3751,95.9553,98.834,98.2919
C,SN_O_4212,P12345,2023-09-01,125,Overhaul,100.0908,97.3925,102.7434,96.1128,99.5229,98.7199,99.1016,102.9097,98.4009,95.0591,98.3481,100.2204,103.4967,100.5573,102.2009,101.8409,98.5837,101.4017,97.8672,97.8673,96.6872,101.4268,93.3213,98.4951,95.5298,102.0748,100.77
C,SN_O_9239,P12345,2023-09-01,115,Overhaul,98.7568,99.8409,97.0395,99.7681,99.8217,101.8613,97.6615,97.5848,104.0675,102.4419,97.147,101.3816,101.1603,100.2291,101.4964,99.3739,98.2703,101.3889,99.0043,98.8119,98.4644,99.5315,97.3589,94.5759,99.1512,102.5234,98.7815
C,SN_O_1755,P12345,2023-09-01,111,Overhaul,98.9743,100.6099,101.0326,103.2795,98.9035,100.7682,98.2351,102.8662,99.5375,101.6392,98.4566,95.8772,100.2008,95.5465,98.3774,100.8489,99.8443,99.3355,101.7703,101.3708,100.8131,98.2053,91.0457,95.5847,100.1093,106.89,99.6397
C,SN_O_3964,P12345,2023-09-01,128,Overhaul,102.2512,100.7741,99.5226,99.8124,100.2007,102.5562,103.2566,100.8313,97.6196,100.9393,100.2406,102.6981,98.5744,100.9106,99.8835,98.1697,98.5878,102.7764,98.6461,99.7292,102.0212,99.6083,93.5743,94.4604,94.4013,95.3248,97.1074
C,SN_O_8699,P12345,2023-09-01,122,Overhaul,97.303,98.9547,100.6321,97.9441,101.7313,98.4864,98.2421,99.912,99.8097,100.4893,100.8838,98.2011,99.3343,100.2524,103.3494,96.1389,100.5418,99.2967,98.4115,103.7454,101.0764,101.3128,90.1395,97.0182,97.0588,94.625,96.0424
C,SN_O_6541,P12345,2023-09-01,118,Overhaul,100.3972,98.8917,102.0347,97.0332,101.3861,101.5654,99.3208,100.7135,100.3574,101.091,100.4265,102.5756,101.4668,101.8141,98.1826,98.736,101.0274,99.7677,100.621,97.0102,98.4831,99.425,91.6859,95.8593,96.2224,98.1668,101.7209
C,SN_O_1092,P12345,2023-09-01,120,Overhaul,98.0175,99.4997,100.9097,96.5135,101.4883,99.9328,101.1795,104.1638,101.4377,100.2557,102.0988,99.6076,104.3696,98.5575,99.4433,96.467,99.2971,98.3566,97.8798,99.6172,102.2388,98.4063,95.3257,94.3361,95.1115,94.5589,104.6358
C,SN_O_5246,P12345,2023-09-01,121,Overhaul,100.8231,97.5079,99.5927,103.5694,99.5494,102.2971,100.0064,99.9662,104.6747,101.2789,99.2486,99.7869,98.324,100.3546,97.503,98.4741,97.812,100.9211,99.6028,102.4409,101.6956,100.976,93.7698,94.5808,99.2818,100.8382,101.5817
C,SN_O_4839,P12345,2023-09-01,113,Overhaul,102.0495,99.9567,99.3941,102.7962,97.185,98.6521,100.2451,98.0211,100.048,104.0358,100.1291,101.1982,100.0254,100.3975,94.074,99.6107,103.3253,101.0498,101.5366,97.4731,99.1107,101.0699,92.9552,93.654,95.1455,97.9014,97.3187
C,SN_O_2131,P12345,2023-09-01,115,Overhaul,102.9219,97.3377,101.4273,99.6041,102.7902,97.5052,100.6574,101.1784,100.0295,98.8559,101.3046,99.935,99.3765,100.7257,101.2386,104.6503,101.3452,97.7797,100.2424,98.9208,101.6381,101.4993,92.1554,91.3783,97.995,99.4919,100.0827
C,SN_O_4517,P12345,2023-09-01,121,Overhaul,94.1857,101.1844,101.1526,100.0066,99.1313,98.9603,102.8908,98.7454,99.6333,99.3713,97.376,101.0003,100.3166,95.9869,101.9229,99.0039,100.5722,97.0706,101.1602,97.5554,99.4879,100.1437,93.5602,94.6779,96.4674,104.258,98.8644
C,SN_O_2386,P12345,2023-09-01,132,Overhaul,99.1225,99.2192,97.9954,100.4431,99.2538,102.2397,103.9766,97.3149,100.6479,98.7736,99.5029,100.0287,103.9761,102.6903,101.4721,100.4114,104.4757,100.199,99.5451,97.5842,99.1187,100.8792,90.977,97.7653,95.6919,95.0574,95.4296
C,SN_O_9070,P12345,2023-09-01,116,Overhaul,101.3215,101.1813,98.0322,100.1062,100.3569,97.0698,99.8496,97.4003,101.1975,96.5899,101.3062,97.2358,97.7786,97.8971,98.4833,92.8943,99.156,97.5113,100.1758,101.7718,100.429,98.3544,95.042,94.8879,92.2575,97.8724,99.846
C,SN_O_7762,P12345,2023-09-01,119,Overhaul,98.0495,103.0859,95.7944,99.5522,100.6316,101.5508,99.218,100.1217,101.2549,97.6216,100.5432,97.0027,96.3965,102.3956,99.3728,102.879,101.6676,102.0387,100.2319,101.8785,98.8175,102.8553,100.716,94.6155,100.3726,102.0283,94.0985
C,SN_O_7494,P12345,2023-09-01,118,Overhaul,99.6282,97.7925,102.7518,99.0478,98.9228,97.3101,100.7575,101.464,99.9215,101.671,99.017,102.3959,98.3832,98.2788,103.3713,99.6672,102.5696,103.1744,98.1532,97.0602,100.7235,103.2441,95.4869,94.8201,92.7799,98.329,100.2362
C,SN_O_2951,P12345,2023-09-01,116,Overhaul,102.0336,100.6165,97.4247,99.1573,103.7263,98.8129,102.3143,100.2183,100.2239,99.9987,96.8358,98.2419,101.637,101.93,100.4365,97.8208,98.4561,103.2818,102.4861,100.0739,101.3795,97.5037,93.2818,91.9157,98.0068,95.5176,102.6462
C,SN_O_3884,P12345,2023-09-01,110,Overhaul,97.4892,100.0024,103.3128,100.81,101.072,100.2867,96.3532,102.6199,99.9107,98.498,101.0376,102.5408,99.8541,101.9332,102.1404,100.9396,99.4553,98.7415,98.5499,102.3917,100.2913,96.0197,93.3104,92.3887,98.4222,95.4224,98.7911
C,SN_O_3285,P12345,2023-09-01,111,Overhaul,99.6014,98.0246,99.9319,103.5064,100.3022,100.9733,101.1916,98.317,99.7374,101.0104,100.5222,99.0081,97.4168,98.1602,102.2654,102.6002,98.1885,96.7246,100.283,97.4272,98.3958,101.7053,95.2374,94.4509,99.3761,99.483,100.1754
C,SN_O_2540,P12345,2023-09-01,132,Overhaul,98.4753,98.93,103.5135,100.9872,99.3196,97.6103,100.2177,103.229,96.9352,99.4449,99.3501,100.2963,95.9569,96.2157,103.2306,100.8358,99.393,99.2136,98.1036,101.3051,100.3894,100.8847,96.4265,94.9143,95.4897,100.4369,104.2053
C,SN_O_2070,P12345,2023-09-01,118,Overhaul,101.1295,96.1497,99.0626,98.4659,100.282,100.226,102.4426,99.0678,94.9953,100.0732,97.8475,97.824,96.9171,96.5552,101.6015,100.7302,98.3299,102.903,98.1812,100.2342,99.54,98.5051,91.6205,92.9798,96.1616,98.4418,101.3154
C,SN_O_9762,P12345,2023-09-01,127,Overhaul,98.9278,99.7925,104.6092,101.512,101.3778,100.089,97.2874,98.8643,98.8953,101.1949,100.5791,95.0896,100.409,99.6309,100.7118,100.1832,100.8486,99.49,103.7271,97.6407,97.3026,101.0713,95.9768,96.1156,93.945,103.5983,97.1032
C,SN_O_1115,P12345,2023-09-01,122,Overhaul,99.3337,98.7166,102.8767,98.2862,99.9664,101.7403,100.8539,97.2162,100.5168,99.9746,100.3057,100.0702,101.8172,94.4692,100.4986,99.5435,97.1413,100.7704,99.4308,100.3802,102.0045,102.5086,93.0125,94.6853,93.5716,96.7829,95.3988
C,SN_O_9816,P12345,2023-09-01,128,Overhaul,101.166,97.3399,101.3162,102.5345,98.423,100.8619,101.1827,101.8395,101.8047,100.2177,100.8933,98.0746,102.1578,105.21,99.765,99.7784,97.7164,99.5026,101.3961,101.4778,101.3278,96.5701,90.5488,94.4594,96.5131,96.421,99.2847
C,SN_O_3739,P12345,2023-09-01,131,Overhaul,99.4688,98.9193,99.1583,97.2514,97.9876,100.4287,99.3247,100.5676,104.7608,100.4653,101.9107,102.0303,98.4971,97.8304,102.4862,100.1421,102.8778,97.5133,101.6025,101.8735,100.3513,99.5443,91.4821,97.7248,100.0426,96.8776,103.7284
C,SN_O_2785,P12345,2023-09-01,118,Overhaul,102.5847,103.884,99.359,100.8705,102.2909,101.6851,95.788,99.6087,96.3834,101.0103,97.2894,97.3526,103.6019,100.183,97.5796,101.7243,98.1395,106.8908,98.1986,98.9362,97.0167,96.8152,93.0953,91.697,97.3473,96.4345,101.025
C,SN_O_2328,P12345,2023-09-01,130,Overhaul,99.5792,99.7474,97.4165,96.8957,98.7447,99.9384,99.8616,102.1305,100.6002,98.6293,100.3876,102.4825,98.7717,98.5963,97.9306,98.4858,97.5672,98.0687,99.3209,101.9802,98.6149,99.9935,94.4436,97.824,96.7709,98.7949,100.1356
C,SN_O_1563,P12345,2023-09-01,118,Overhaul,101.9476,99.5883,100.7833,99.7944,99.7227,100.8468,100.4809,101.0324,99.272,99.0884,101.6278,98.614,99.241,101.066,101.3225,101.7942,97.9944,101.8941,99.47,102.6889,99.8929,96.4464,97.4264,97.6965,96.0717,101.5078,93.5708
C,SN_O_2471,P12345,2023-09-01,119,Overhaul,97.8927,100.6972,98.0276,97.0933,98.0996,98.996,102.6176,103.6132,99.9616,99.302,98.2755,101.8955,102.3204,102.6134,104.576,101.3678,99.9632,103.0438,99.7124,100.2539,101.2965,101.755,90.815,102.397,93.5664,99.3201,101.1579
C,SN_O_6665,P12345,2023-09-01,125,Overhaul,99.3081,101.8157,103.1952,102.6878,100.3794,101.976,99.0977,98.169,100.3618,101.0724,94.9432,103.1982,98.8351,99.1234,98.9224,100.925,101.4124,99.8402,101.7555,97.8243,99.7074,101.4747,89.5852,95.5723,95.0458,98.8693,101.659
C,SN_O_2722,P12345,2023-09-01,121,Overhaul,99.9205,99.0831,100.3166,100.9723,100.1974,99.637,97.8193,101.1359,101.21,100.4097,97.87,100.4083,102.0923,105.1111,100.1502,100.6729,102.2827,98.9068,99.6167,99.85,102.9508,102.4617,90.3282,96.5464,99.2181,102.7574,95.744
C,SN_O_6126,P12345,2023-09-01,123,Overhaul,100.4435,97.3131,99.8432,99.3537,97.4174,102.3412,103.2237,97.6465,101.3005,100.7683,102.8348,99.6645,103.6946,99.138,98.5494,96.0735,100.3738,100.2178,97.2984,98.4937,100.2673,99.3536,90.4878,95.3397,95.4889,92.558,97.9378
C,SN_O_8780,P12345,2023-09-01,115,Overhaul,100.4896,99.4307,100.4674,102.8741,101.9568,96.0866,102.003,99.0275,94.1269,100.7485,100.2842,101.9561,98.7996,100.9218,102.0123,100.4679,97.2386,99.3189,102.9339,100.5814,98.4691,101.5323,96.694,95.1137,93.7069,95.2643,96.2978
C,SN_O_5183,P12345,2023-09-01,112,Overhaul,100.078,96.4261,97.3479,98.8705,99.8243,104.3371,97.1444,100.4322,99.5015,102.6294,102.9146,95.1042,101.0358,99.1734,106.6876,101.0962,98.6385,102.8318,102.7565,98.0892,101.1531,102.5003,97.1826,93.6469,96.7557,97.3862,98.3054
C,SN_O_3686,P12345,2023-09-01,124,Overhaul,98.9825,96.6357,99.9689,98.269,103.3438,102.443,101.9472,101.921,102.4701,99.626,99.8941,98.1436,97.8541,97.5851,100.6086,102.5432,98.7267,96.7354,101.4002,99.0717,98.5017,100.1709,94.2322,96.9561,97.1486,95.9246,105.3187
C,SN_O_8467,P12345,2023-09-01,115,Overhaul,97.2009,99.6591,98.6042,102.0792,100.4865,98.6732,97.2082,101.4753,101.8522,98.7154,99.2988,101.2488,99.9024,96.6879,99.8589,99.9039,99.3518,101.1992,100.6825,101.8832,102.7102,98.205,94.6186,96.4668,101.437,95.9903,98.5102
C,SN_O_1514,P12345,2023-09-01,115,Overhaul,102.0678,101.5435,104.3339,102.3776,100.4422,102.5603,99.2433,100.6343,95.7955,101.8502,100.7703,97.4276,102.3415,101.4896,102.6419,101.0932,102.666,101.3783,99.6762,103.0226,100.892,101.0729,96.9328,99.4467,102.3617,96.6601,92.4876
C,SN_O_7962,P12345,2023-09-01,110,Overhaul,101.1286,100.1217,99.4795,102.2623,104.7981,99.8334,98.973,98.7652,98.386,101.4796,98.4245,103.0772,99.4578,101.4886,97.8761,100.6855,96.0983,100.1281,101.5602,97.9842,101.1544,98.8278,95.5271,92.5435,94.1008,99.9193,102.0889
C,SN_O_8267,P12345,2023-09-01,125,Overhaul,102.4351,99.5161,101.2226,99.9868,97.144,96.8678,99.1148,99.6721,99.5986,97.9623,102.4261,99.3885,102.7937,100.6825,98.4799,101.7473,99.5709,96.9711,99.4167,100.9198,97.5049,100.8033,93.6967,98.3876,96.7155,101.83,104.3435
C,SN_O_1822,P12345,2023-09-01,115,Overhaul,100.1693,97.2593,102.4449,97.4732,98.7567,100.3085,99.2795,97.9642,100.8424,97.8718,98.3341,98.7474,101.4762,101.1365,98.6856,98.824,99.9965,101.5139,100.8829,100.4472,98.5552,103.3247,91.1659,94.062,98.2538,94.7916,99.5497
C,SN_O_3116,P12345,2023-09-01,126,Overhaul,97.527,96.6144,103.1786,100.6242,96.1548,101.8277,97.2617,100.2152,101.0583,99.0816,102.049,99.1297,102.3996,103.6764,100.0213,99.8394,100.3882,99.8603,99.4619,97.504,100.1201,99.6546,96.9654,99.9744,94.4984,96.4506,99.615
C,SN_O_2078,P12345,2023-09-01,122,Overhaul,103.8095,99.2591,99.7249,100.0797,101.3984,100.8109,98.9096,99.0536,94.364,100.6931,97.2252,97.6659,101.9376,96.3198,98.8683,96.8925,101.7033,100.4404,98.1654,100.0495,98.8422,99.4864,88.083,100.4348,104.0656,96.7076,100.8778
C,SN_O_6456,P12345,2023-09-01,114,Overhaul,99.5784,100.759,98.5426,100.7625,100.4872,99.975,99.6209,101.1723,103.0887,97.0269,102.0256,99.2691,99.0298,99.8957,99.292,99.8364,97.4079,96.4352,99.9097,99.0988,103.3088,98.4433,91.6919,94.924,97.2474,100.9422,106.4888
C,SN_O_3419,P12345,2023-09-01,126,Overhaul,101.0357,97.4137,97.3567,101.6617,100.53,102.6817,102.9001,98.3922,99.2473,100.1179,101.3442,98.9425,97.2579,97.6638,99.1801,97.3642,96.634,97.2901,101.2588,99.1416,97.5885,99.4764,95.9579,94.2539,97.3262,104.3997,98.885
C,SN_O_2747,P12345,2023-09-01,109,Overhaul,99.3801,97.9536,103.7136,97.9815,100.3845,98.1868,103.6428,98.3459,99.2835,97.0607,98.2546,103.795,99.0975,99.1358,99.9875,103.4997,99.8681,102.0905,98.4918,99.225,100.7064,95.449,92.1677,99.1558,94.4399,100.7571,97.655
C,SN_O_8734,P12345,2023-09-01,132,Overhaul,98.4607,95.6719,98.9403,100.0767,98.0168,106.0827,102.0881,101.1407,104.0371,102.6565,101.6603,98.1067,99.2776,100.0213,99.7329,101.1835,101.3469,96.5925,99.201,99.4172,100.6609,98.0437,91.0002,92.0933,92.8792,94.0912,95.983
C,SN_O_4182,P12345,2023-09-01,109,Overhaul,103.2905,102.5689,102.4038,99.2477,99.1799,96.3117,98.4831,102.2,97.086,101.703,99.1521,96.9071,100.9442,101.185,97.8387,97.5205,100.5185,103.2396,98.2073,102.7973,97.4771,104.0337,92.4485,97.8479,96.0238,95.4757,99.6045
C,SN_O_2353,P12345,2023-09-01,120,Overhaul,102.8871,98.3731,102.4279,98.0661,101.2446,102.3231,99.4554,99.932,100.9573,100.526,98.48,101.9991,99.9095,99.7134,102.125,98.7416,101.8296,97.1485,105.0052,97.8497,102.7099,97.9848,93.7749,94.5119,95.9585,99.9818,99.0004
C,SN_O_6467,P12345,2023-09-01,114,Overhaul,99.3956,96.7972,101.5123,99.2559,98.7864,97.6172,104.603,103.9268,100.3232,100.5233,97.4744,99.2069,101.0694,101.1681,103.7205,97.3834,99.7868,97.7161,98.9228,98.4759,98.919,99.7142,97.382,96.7591,95.6055,100.9032,105.9537
C,SN_O_2168,P12345,2023-09-01,118,Overhaul,99.4657,100.5153,101.4467,97.9524,102.8455,99.2245,99.3577,97.9048,100.6971,100.0815,100.982,97.2829,103.4099,102.3096,93.0739,102.4579,97.8433,97.9902,100.0074,97.0909,99.7124,96.1222,93.8763,96.9251,94.2501,98.801,100.634
C,SN_O_1932,P12345,2023-09-01,116,Overhaul,99.0948,101.1745,98.957,98.7613,101.0736,98.4923,99.6491,98.0746,102.42,100.4738,99.5548,102.9648,98.0061,97.3144,101.9417,100.2604,100.7507,101.41,99.9366,103.0173,98.0557,99.607,91.0019,97.2256,99.1905,95.0404,94.3629
C,SN_O_5570,P12345,2023-09-01,119,Overhaul,99.8693,101.3638,99.7247,103.7163,95.8653,97.4185,97.7016,100.9887,98.3224,97.9557,102.9553,98.8982,97.7236,99.3364,101.9676,100.9758,99.2457,104.4731,101.5426,101.7592,101.3727,101.564,93.7865,94.2657,98.5244,100.7034,100.3612
C,SN_O_4261,P12345,2023-09-01,119,Overhaul,97.6911,98.3577,100.4144,99.4805,98.7731,99.5466,100.8347,101.6989,98.543,102.0714,98.0075,101.0655,99.5695,104.0714,102.6359,99.3912,99.2142,100.4318,100.7754,97.5803,100.2205,99.4784,92.5168,93.6816,92.0685,99.7084,98.1042
C,SN_O_8278,P12345,2023-09-01,130,Overhaul,101.0391,96.8684,101.6131,100.9431,100.6226,99.6412,100.3372,101.3274,95.8826,100.177,101.3137,100.6653,97.5603,99.9786,101.2226,97.0996,98.0316,99.846,101.8499,102.5535,101.1272,96.0823,86.0807,93.7043,95.8302,101.6779,95.2824
C,SN_O_5911,P12345,2023-09-01,112,Overhaul,101.0218,97.7719,98.1931,98.9196,97.187,97.9891,99.0184,100.8676,99.4128,97.8095,102.3171,100.5035,97.1174,101.2657,96.3497,102.832,103.6263,98.391,103.1072,98.9229,99.5505,97.8944,99.5514,89.3052,97.0163,101.6193,93.7364
C,SN_O_8134,P12345,2023-09-01,119,Overhaul,101.8101,100.8876,99.6977,98.4173,99.8283,97.8151,102.1616,98.8633,99.7737,101.8315,100.6039,104.2232,99.1459,102.1629,101.074,101.2071,99.8513,97.5317,100.1983,97.8519,100.4518,100.6047,101.1269,99.8547,93.4869,95.5919,98.9134
C,SN_O_3936,P12345,2023-09-01,118,Overhaul,100.62,100.162,98.7815,102.6642,99.7513,97.0341,95.4785,93.136,99.0103,101.4432,100.83,97.1979,97.3592,99.3015,102.3776,99.1218,100.3363,98.7572,99.9614,104.3817,99.1941,102.6709,93.5058,101.2536,101.9715,99.6718,97.8861
C,SN_O_5035,P12345,2023-09-01,108,Overhaul,102.3848,100.4236,101.2479,100.6237,100.9995,100.445,101.9938,103.2093,100.127,103.0989,102.84,101.5262,98.5864,95.9367,100.711,100.037,99.9552,98.7193,98.2463,101.2248,101.3629,103.944,92.4399,103.456,91.6017,97.6535,99.2521
C,SN_O_2955,P12345,2023-09-01,121,Overhaul,99.4162,101.1992,99.8206,100.1192,100.8251,99.8582,98.2985,97.2191,99.0934,98.5638,97.7215,100.1411,105.2709,98.5822,99.9913,98.6241,100.2645,97.5499,98.9155,98.2582,100.1483,100.9699,90.2157,95.7589,91.006,100.5616,100.8052
C,SN_O_2448,P12345,2023-09-01,111,Overhaul,97.5402,99.9414,100.27,98.1514,98.7473,97.0444,97.2425,99.2124,95.9529,98.5137,97.8211,99.7531,97.7261,101.9976,98.0137,98.151,98.4164,100.696,98.7955,99.6331,99.5643,99.8373,90.9585,97.38,96.8729,100.4645,101.4226
C,SN_O_5106,P12345,2023-09-01,122,Overhaul,100.1825,99.7546,96.7297,98.0755,99.6726,100.9869,100.6809,96.2551,100.2557,98.3244,99.2866,100.1353,100.8613,103.6568,96.5922,95.4434,100.388,100.7074,100.7587,98.9113,97.64,96.2157,95.56,95.531,100.6365,91.0182,99.4977
C,SN_O_3789,P12345,2023-09-01,131,Overhaul,99.8546,101.5949,96.369,100.6747,102.2044,98.651,100.3367,96.3642,100.1119,103.2917,100.392,100.6782,103.11,100.6729,97.9383,103.2631,97.7373,102.3382,101.7424,98.2573,98.7118,99.5127,95.5892,96.5136,98.0793,98.7908,93.3925
C,SN_O_6336,P12345,2023-09-01,117,Overhaul,99.1292,98.6504,102.6654,98.5764,98.4331,98.3533,98.2908,99.5422,98.8224,98.7628,100.6929,101.3395,101.4184,101.4649,99.2418,99.1941,100.0526,100.8933,101.424,98.8992,101.9371,100.6912,92.404,95.4325,97.39,98.6002,99.456
C,SN_O_1279,P12345,2023-09-01,132,Overhaul,99.8581,96.9191,102.309,102.4733,96.7628,98.6932,98.835,99.485,97.0468,95.9387,102.1946,103.1736,101.6627,99.0609,100.0383,97.8549,99.2931,98.7605,98.5108,96.4825,98.3694,102.5089,92.5207,91.0368,97.4823,92.1039,94.6916
C,SN_O_7386,P12345,2023-09-01,131,Overhaul,103.4173,98.9151,103.799,100.0393,99.7423,99.3329,98.7863,100.2319,98.9165,96.4587,98.576,98.7867,102.1093,102.3235,99.4904,98.4935,104.3125,99.7909,99.2827,102.0203,102.7024,100.3089,97.3111,99.0204,93.9046,93.7136,103.476
C,SN_O_8252,P12345,2023-09-01,121,Overhaul,97.4052,99.1794,98.873,102.5609,98.3321,96.4662,98.3548,97.7552,101.0986,100.9226,99.9171,101.0062,101.2561,101.1045,100.2668,100.4566,101.5089,98.5147,101.1477,100.2232,97.2402,99.5665,92.293,96.1513,96.4391,91.1377,98.4911
C,SN_O_2653,P12345,2023-09-01,108,Overhaul,96.2901,101.8605,97.775,99.5474,93.3198,97.6704,98.746,96.4256,98.2435,99.5377,102.0772,99.0461,96.5093,96.1883,97.4308,96.697,101.2321,101.8644,101.224,95.4499,102.1581,98.4275,89.4165,101.7148,92.5468,98.5018,101.1311
C,SN_O_4796,P12345,2023-09-01,125,Overhaul,100.1227,99.0542,97.9805,101.4234,101.2109,101.3507,103.2703,101.4545,102.0007,97.2567,96.5843,102.1606,97.7765,101.8079,99.6705,98.5408,101.2373,96.0319,102.6446,93.5193,103.151,98.8179,89.1835,97.2625,91.6399,94.1871,99.5931
C,SN_O_4900,P12345,2023-09-01,116,Overhaul,97.1126,99.0862,98.4508,98.7828,101.2336,99.3416,98.8643,101.6849,97.8206,98.3915,99.9298,98.878,95.2799,102.9264,101.7572,101.3387,100.7847,101.317,102.4804,96.077,98.1135,99.497,94.0933,98.043,94.1405,94.1475,100.0882
C,SN_O_5496,P12345,2023-09-01,112,Overhaul,96.5893,98.432,99.5594,100.6429,98.06,99.4781,98.5019,96.8386,98.211,102.7261,98.2242,97.6601,98.4764,100.9369,100.2829,97.7451,99.2264,99.8308,100.0673,103.1052,100.3535,102.4374,94.7239,95.5531,93.2797,97.4678,99.3974
C,SN_O_4890,P12345,2023-09-01,120,Overhaul,102.2285,99.5399,100.6411,98.52,97.5762,99.6296,100.3089,105.2681,98.1502,96.6421,100.9512,100.8614,97.7936,100.673,97.9968,98.5646,97.1018,98.5477,100.121,97.4282,97.6647,100.2176,97.3187,95.4293,94.4155,98.6256,91.9791
C,SN_O_2124,P12345,2023-09-01,118,Overhaul,99.8177,100.4691,101.1755,101.0162,100.0579,99.7236,99.4709,99.7376,102.1129,100.227,103.8854,99.2294,99.2577,102.8988,103.2798,102.4076,101.2616,101.7714,101.1448,102.3903,99.2049,102.1995,90.2801,90.7733,95.8354,96.5799,102.3748
C,SN_O_7087,P12345,2023-09-01,120,Overhaul,100.1373,98.5457,103.1122,100.9166,100.2418,101.3748,102.1328,102.651,99.8488,96.1934,99.2252,101.9897,100.4953,100.8641,99.6403,104.8481,102.6977,96.3668,101.3423,101.5176,101.7378,102.4633,100.2862,94.8355,99.2678,96.5481,97.7733
C,SN_O_9395,P12345,2023-09-01,116,Overhaul,100.0907,100.3395,99.9034,96.8953,102.1918,96.0059,101.9377,99.6316,96.2656,97.5242,95.8681,100.5513,97.2456,100.1693,98.7834,99.4503,98.7624,97.7746,100.7548,98.5425,100.9619,100.6487,93.7613,95.8966,92.5567,94.1019,100.5475
C,SN_O_6468,P12345,2023-09-01,125,Overhaul,101.8127,101.305,97.2826,97.7778,99.7068,98.8889,99.1077,99.7453,98.4448,100.7308,99.927,99.77,104.0731,99.7408,100.231,103.7176,102.2668,99.8105,98.7224,100.6588,97.2574,101.418,93.6497,94.5544,90.2501,96.0842,93.9825
C,SN_O_6438,P12345,2023-09-01,108,Overhaul,102.5255,100.0438,96.6576,98.578,100.4913,100.7429,99.0253,99.1777,96.7045,103.7329,101.4317,97.9757,97.266,97.0777,98.1687,100.7855,100.5763,101.6459,99.1976,97.7003,97.4714,100.4013,90.7591,93.0562,99.7934,99.3994,97.2012
C,SN_O_5163,P12345,2023-09-01,126,Overhaul,99.689,97.9601,102.1155,98.7058,98.8641,97.7551,99.1722,100.965,96.45,98.1713,101.8133,95.7643,102.1669,94.9892,102.4706,100.2072,100.5253,101.7547,96.7071,99.6171,98.7962,97.7666,92.0456,96.8728,98.6263,101.4202,100.4083
C,SN_O_6725,P12345,2023-09-01,110,Overhaul,100.9256,98.6903,98.7407,100.5041,103.7323,98.7557,100.9249,101.5376,100.0174,101.1682,99.0838,98.481,100.6431,100.4132,98.6453,100.4722,99.4025,97.2965,99.5809,99.6558,100.1995,98.413,90.7051,97.7955,99.397,98.4101,95.1893
